job_id,skill,proficiency
J0698,Robotics Troubleshooting,Advanced
J0698,React,Advanced
J0699,Logistics Analytics,Intermediate
J0699,React,Advanced
J0699,Quantum Computing Basics,Beginner
J0699,Robotics Troubleshooting,Intermediate
J0699,Content Strategy,Beginner
J0700,SCADA,Beginner
J0700,SEO/SEM,Intermediate
J0700,Kubernetes,Advanced
J0700,Battery Management Systems,Advanced
J0700,Grid Integration,Beginner
J0701,Logistics Analytics,Advanced
J0701,Battery Management Systems,Beginner
J0701,Git,Intermediate
J0701,Digital Electronics,Beginner
J0702,Git,Beginner
J0702,Robotics Troubleshooting,Intermediate
J0702,Kubernetes,Beginner
J0702,FastAPI,Advanced
J0702,Docker,Intermediate
J0703,Git,Advanced
J0703,AWS,Beginner
J0703,Machine Learning,Beginner
J0704,Inventory Management,Beginner
J0704,Electric Powertrain,Advanced
J0704,Content Strategy,Beginner
J0704,Solar PV Design,Beginner
J0705,Digital Electronics,Intermediate
J0705,Machine Learning,Advanced
J0705,C++,Advanced
J0706,Node.js,Advanced
J0706,IoT Sensors,Beginner
J0706,Power BI,Advanced
J0706,AWS,Intermediate
J0707,Microprocessors,Intermediate
J0707,Node.js,Beginner
J0707,C++,Advanced
J0707,Logistics Analytics,Advanced
J0708,Inventory Management,Beginner
J0708,Grid Integration,Advanced
J0708,SQL,Beginner
J0709,Microprocessors,Advanced
J0709,Digital Electronics,Beginner
J0709,Git,Beginner
J0709,Power BI,Beginner
J0709,Predictive Maintenance,Advanced
J0710,Kubernetes,Beginner
J0710,Machine Learning,Advanced
J0710,SQL,Advanced
J0710,SAP EWM,Advanced
J0710,Logistics Analytics,Advanced
J0711,React,Beginner
J0711,Microprocessors,Advanced
J0711,PLC Programming,Intermediate
J0712,SQL,Advanced
J0712,Git,Beginner
J0712,Electric Powertrain,Intermediate
J0713,Content Strategy,Advanced
J0713,Predictive Maintenance,Beginner
J0713,SCADA,Advanced
J0713,Grid Integration,Intermediate
J0714,AWS,Beginner
J0714,Git,Beginner
J0714,Electric Powertrain,Intermediate
J0714,SCADA,Intermediate
J0715,Grid Integration,Advanced
J0715,Kubernetes,Advanced
J0715,SAP EWM,Intermediate
J0715,Digital Electronics,Beginner
J0715,Content Strategy,Advanced
J0716,SQL,Intermediate
J0716,IoT Sensors,Beginner
J0716,SCADA,Advanced
J0716,Node.js,Advanced
J0716,SAP EWM,Beginner
J0717,Robotics Troubleshooting,Intermediate
J0717,Digital Electronics,Intermediate
J0717,Power BI,Beginner
J0717,Predictive Maintenance,Intermediate
J0718,Quantum Computing Basics,Intermediate
J0718,Data Structures,Intermediate
J0718,React,Advanced
J0718,Electric Powertrain,Beginner
J0718,Logistics Analytics,Beginner
J0719,Logistics Analytics,Beginner
J0719,Power BI,Intermediate
J0719,Data Structures,Advanced
J0720,Electric Powertrain,Advanced
J0720,IoT Sensors,Advanced
J0720,Kubernetes,Advanced
J0720,Node.js,Beginner
J0721,React,Advanced
J0721,C++,Advanced
J0721,SAP EWM,Intermediate
J0721,Logistics Analytics,Beginner
J0721,Microprocessors,Advanced
J0722,SAP EWM,Intermediate
J0722,Grid Integration,Intermediate
J0722,Robotics Troubleshooting,Advanced
J0723,Power BI,Advanced
J0723,Predictive Maintenance,Intermediate
J0723,C++,Beginner
J0724,Grid Integration,Beginner
J0724,Battery Management Systems,Intermediate
J0724,Inventory Management,Beginner
J0724,Digital Electronics,Intermediate
J0725,IoT Sensors,Intermediate
J0725,Robotics Troubleshooting,Advanced
J0725,Python,Intermediate
J0725,SEO/SEM,Intermediate
J0726,Battery Management Systems,Beginner
J0726,Robotics Troubleshooting,Beginner
J0726,Grid Integration,Intermediate
J0726,Node.js,Beginner
J0727,Solar PV Design,Advanced
J0727,Logistics Analytics,Intermediate
J0727,FastAPI,Advanced
J0728,Electric Powertrain,Intermediate
J0728,Logistics Analytics,Advanced
J0728,Quantum Computing Basics,Intermediate
J0728,SEO/SEM,Beginner
J0728,Grid Integration,Intermediate
J0729,Power BI,Beginner
J0729,Docker,Beginner
J0729,C++,Advanced
J0729,Content Strategy,Intermediate
J0729,Kubernetes,Advanced
J0730,Grid Integration,Intermediate
J0730,Node.js,Beginner
J0730,Solar PV Design,Beginner
J0730,SAP EWM,Intermediate
J0731,Predictive Maintenance,Beginner
J0731,Electric Powertrain,Intermediate
J0731,Solar PV Design,Beginner
J0732,Node.js,Beginner
J0732,SQL,Beginner
J0732,Power BI,Advanced
J0733,SCADA,Beginner
J0733,Power BI,Beginner
J0733,Digital Electronics,Advanced
J0733,FastAPI,Beginner
J0733,Python,Advanced
J0734,Python,Advanced
J0734,Logistics Analytics,Beginner
J0734,Predictive Maintenance,Intermediate
J0735,Git,Beginner
J0735,Inventory Management,Intermediate
J0735,Quantum Computing Basics,Beginner
J0735,Microprocessors,Intermediate
J0735,Grid Integration,Intermediate
J0736,SCADA,Advanced
J0736,Logistics Analytics,Beginner
J0736,Docker,Advanced
J0737,Kubernetes,Advanced
J0737,Data Structures,Beginner
J0737,Microprocessors,Beginner
J0737,Solar PV Design,Beginner
J0738,Predictive Maintenance,Intermediate
J0738,React,Beginner
J0738,SQL,Advanced
J0738,PLC Programming,Advanced
J0739,PLC Programming,Intermediate
J0739,IoT Sensors,Advanced
J0739,Microprocessors,Intermediate
J0739,Content Strategy,Beginner
J0739,SEO/SEM,Advanced
J0740,Logistics Analytics,Advanced
J0740,Power BI,Advanced
J0740,IoT Sensors,Beginner
J0740,Node.js,Beginner
J0741,IoT Sensors,Beginner
J0741,Quantum Computing Basics,Intermediate
J0741,Grid Integration,Beginner
J0741,SCADA,Advanced
J0742,SQL,Beginner
J0742,Logistics Analytics,Advanced
J0742,Power BI,Beginner
J0743,Microprocessors,Advanced
J0743,Robotics Troubleshooting,Intermediate
J0743,Power BI,Intermediate
J0744,SCADA,Beginner
J0744,Docker,Intermediate
J0744,Microprocessors,Beginner
J0744,Inventory Management,Advanced
J0744,SQL,Advanced
J0745,Power BI,Beginner
J0745,React,Advanced
J0745,Quantum Computing Basics,Advanced
J0745,SAP EWM,Intermediate
J0745,FastAPI,Intermediate
J0746,Grid Integration,Intermediate
J0746,Digital Electronics,Beginner
J0746,React,Intermediate
J0747,SQL,Intermediate
J0747,Robotics Troubleshooting,Intermediate
J0747,Logistics Analytics,Advanced
J0748,Microprocessors,Beginner
J0748,C++,Beginner
J0748,PLC Programming,Intermediate
J0748,Kubernetes,Advanced
J0749,SQL,Intermediate
J0749,Microprocessors,Intermediate
J0749,Robotics Troubleshooting,Beginner
J0750,Docker,Beginner
J0750,IoT Sensors,Intermediate
J0750,SEO/SEM,Beginner
J0750,SAP EWM,Beginner
J0751,Logistics Analytics,Beginner
J0751,React,Advanced
J0751,Inventory Management,Intermediate
J0751,Git,Intermediate
J0751,Robotics Troubleshooting,Intermediate
J0752,SCADA,Beginner
J0752,Battery Management Systems,Advanced
J0752,Inventory Management,Beginner
J0752,Predictive Maintenance,Advanced
J0752,React,Beginner
J0753,Microprocessors,Intermediate
J0753,Kubernetes,Advanced
J0753,Battery Management Systems,Intermediate
J0754,C++,Intermediate
J0754,Inventory Management,Intermediate
J0754,Quantum Computing Basics,Beginner
J0754,Machine Learning,Beginner
J0755,Quantum Computing Basics,Intermediate
J0755,SCADA,Intermediate
J0755,Logistics Analytics,Intermediate
J0755,Docker,Beginner
J0756,Docker,Advanced
J0756,Power BI,Intermediate
J0756,Electric Powertrain,Beginner
J0757,Docker,Intermediate
J0757,Predictive Maintenance,Advanced
J0757,SQL,Beginner
J0758,SAP EWM,Intermediate
J0758,Inventory Management,Intermediate
J0758,Git,Beginner
J0759,Node.js,Intermediate
J0759,Python,Advanced
J0759,Predictive Maintenance,Intermediate
J0760,FastAPI,Advanced
J0760,Digital Electronics,Advanced
J0760,AWS,Intermediate
J0761,SAP EWM,Intermediate
J0761,Logistics Analytics,Beginner
J0761,Electric Powertrain,Advanced
J0761,Docker,Advanced
J0761,React,Beginner
J0762,Solar PV Design,Intermediate
J0762,SAP EWM,Intermediate
J0762,React,Intermediate
J0762,AWS,Beginner
J0762,Node.js,Intermediate
J0763,Python,Beginner
J0763,IoT Sensors,Intermediate
J0763,Battery Management Systems,Advanced
J0763,Electric Powertrain,Intermediate
J0764,Quantum Computing Basics,Advanced
J0764,Node.js,Beginner
J0764,Machine Learning,Intermediate
J0764,React,Beginner
J0765,Digital Electronics,Intermediate
J0765,React,Beginner
J0765,Robotics Troubleshooting,Advanced
J0765,Data Structures,Beginner
J0766,Robotics Troubleshooting,Intermediate
J0766,Machine Learning,Advanced
J0766,Inventory Management,Intermediate
J0767,Robotics Troubleshooting,Advanced
J0767,Inventory Management,Intermediate
J0767,Docker,Advanced
J0768,SQL,Intermediate
J0768,Electric Powertrain,Beginner
J0768,Solar PV Design,Intermediate
J0768,Kubernetes,Intermediate
J0769,Digital Electronics,Intermediate
J0769,Solar PV Design,Intermediate
J0769,AWS,Intermediate
J0769,Node.js,Beginner
J0770,Solar PV Design,Advanced
J0770,C++,Beginner
J0770,Kubernetes,Advanced
J0770,Python,Beginner
J0770,SAP EWM,Beginner
J0771,Robotics Troubleshooting,Intermediate
J0771,Power BI,Intermediate
J0771,Grid Integration,Advanced
J0771,Node.js,Intermediate
J0772,Docker,Intermediate
J0772,Grid Integration,Beginner
J0772,Inventory Management,Beginner
J0772,Digital Electronics,Intermediate
J0772,Node.js,Beginner
J0773,Kubernetes,Intermediate
J0773,Power BI,Beginner
J0773,Robotics Troubleshooting,Intermediate
J0774,Power BI,Beginner
J0774,Content Strategy,Beginner
J0774,Machine Learning,Beginner
J0775,Node.js,Advanced
J0775,IoT Sensors,Beginner
J0775,Git,Intermediate
J0775,PLC Programming,Intermediate
J0775,Digital Electronics,Advanced
J0776,Power BI,Beginner
J0776,Content Strategy,Intermediate
J0776,Inventory Management,Advanced
J0776,SEO/SEM,Intermediate
J0776,C++,Advanced
J0777,IoT Sensors,Intermediate
J0777,SCADA,Intermediate
J0777,PLC Programming,Intermediate
J0778,Machine Learning,Intermediate
J0778,Node.js,Intermediate
J0778,Kubernetes,Beginner
J0778,Solar PV Design,Advanced
J0779,Node.js,Advanced
J0779,FastAPI,Intermediate
J0779,Inventory Management,Advanced
J0780,Digital Electronics,Intermediate
J0780,AWS,Advanced
J0780,Data Structures,Advanced
J0781,SCADA,Intermediate
J0781,Data Structures,Intermediate
J0781,SAP EWM,Advanced
J0781,Docker,Beginner
J0781,Python,Intermediate
J0782,Kubernetes,Advanced
J0782,Git,Beginner
J0782,AWS,Advanced
J0782,Digital Electronics,Beginner
J0782,SAP EWM,Intermediate
J0783,Digital Electronics,Advanced
J0783,Machine Learning,Beginner
J0783,SAP EWM,Advanced
J0783,SQL,Intermediate
J0784,Battery Management Systems,Intermediate
J0784,React,Intermediate
J0784,AWS,Intermediate
J0784,SQL,Beginner
J0785,Predictive Maintenance,Intermediate
J0785,Node.js,Beginner
J0785,SEO/SEM,Beginner
J0786,Electric Powertrain,Advanced
J0786,Predictive Maintenance,Advanced
J0786,Data Structures,Beginner
J0786,Logistics Analytics,Intermediate
J0786,Robotics Troubleshooting,Beginner
J0787,Data Structures,Intermediate
J0787,IoT Sensors,Beginner
J0787,SAP EWM,Beginner
J0787,Git,Beginner
J0788,Node.js,Advanced
J0788,Kubernetes,Advanced
J0788,React,Intermediate
J0788,Docker,Beginner
J0788,Data Structures,Advanced
J0789,Electric Powertrain,Intermediate
J0789,IoT Sensors,Intermediate
J0789,Microprocessors,Advanced
J0789,SAP EWM,Beginner
J0789,SCADA,Beginner
J0790,Kubernetes,Advanced
J0790,Data Structures,Intermediate
J0790,Robotics Troubleshooting,Beginner
J0790,Logistics Analytics,Beginner
J0791,AWS,Beginner
J0791,React,Advanced
J0791,Electric Powertrain,Beginner
J0791,Git,Intermediate
J0791,Kubernetes,Advanced
J0792,Power BI,Beginner
J0792,C++,Beginner
J0792,SAP EWM,Beginner
J0792,Inventory Management,Intermediate
J0793,Robotics Troubleshooting,Beginner
J0793,Electric Powertrain,Intermediate
J0793,React,Beginner
J0793,Python,Advanced
J0794,Electric Powertrain,Advanced
J0794,C++,Advanced
J0794,SCADA,Advanced
J0794,Python,Advanced
J0794,SEO/SEM,Advanced
J0795,Electric Powertrain,Intermediate
J0795,Docker,Advanced
J0795,React,Intermediate
J0795,Python,Advanced
J0796,Microprocessors,Beginner
J0796,Python,Advanced
J0796,Grid Integration,Intermediate
J0796,Logistics Analytics,Advanced
J0797,Solar PV Design,Intermediate
J0797,Kubernetes,Intermediate
J0797,Inventory Management,Intermediate
J0797,Machine Learning,Intermediate
J0798,SQL,Advanced
J0798,Kubernetes,Intermediate
J0798,React,Advanced
J0798,Microprocessors,Beginner
J0798,Predictive Maintenance,Advanced
J0799,Electric Powertrain,Advanced
J0799,Digital Electronics,Intermediate
J0799,Battery Management Systems,Intermediate
J0799,Solar PV Design,Intermediate
J0800,Content Strategy,Advanced
J0800,Electric Powertrain,Beginner
J0800,PLC Programming,Beginner
J0800,Microprocessors,Advanced
J0801,C++,Intermediate
J0801,Power BI,Intermediate
J0801,Robotics Troubleshooting,Intermediate
J0802,Logistics Analytics,Beginner
J0802,Inventory Management,Advanced
J0802,Git,Intermediate
J0803,Kubernetes,Beginner
J0803,Machine Learning,Advanced
J0803,Power BI,Intermediate
J0804,Power BI,Intermediate
J0804,Grid Integration,Advanced
J0804,Battery Management Systems,Beginner
J0804,PLC Programming,Beginner
J0805,Solar PV Design,Advanced
J0805,React,Intermediate
J0805,Content Strategy,Advanced
J0805,Data Structures,Beginner
J0805,SEO/SEM,Beginner
J0806,AWS,Intermediate
J0806,SCADA,Beginner
J0806,Machine Learning,Beginner
J0806,Inventory Management,Beginner
J0806,Microprocessors,Advanced
J0807,Predictive Maintenance,Advanced
J0807,SCADA,Intermediate
J0807,Machine Learning,Beginner
J0807,Battery Management Systems,Advanced
J0808,Machine Learning,Beginner
J0808,Digital Electronics,Advanced
J0808,SCADA,Beginner
J0808,C++,Intermediate
J0809,C++,Advanced
J0809,Python,Advanced
J0809,Inventory Management,Intermediate
J0809,Machine Learning,Intermediate
J0809,IoT Sensors,Intermediate
J0810,Digital Electronics,Intermediate
J0810,Kubernetes,Intermediate
J0810,Docker,Intermediate
J0810,SEO/SEM,Beginner
J0810,C++,Intermediate
J0811,Power BI,Advanced
J0811,Robotics Troubleshooting,Beginner
J0811,Digital Electronics,Beginner
J0811,Data Structures,Intermediate
J0812,Docker,Advanced
J0812,PLC Programming,Advanced
J0812,React,Advanced
J0812,Predictive Maintenance,Advanced
J0812,FastAPI,Advanced
J0813,C++,Beginner
J0813,SEO/SEM,Advanced
J0813,Logistics Analytics,Beginner
J0814,Python,Beginner
J0814,Battery Management Systems,Intermediate
J0814,Solar PV Design,Beginner
J0814,Predictive Maintenance,Intermediate
J0814,Content Strategy,Intermediate
J0815,AWS,Beginner
J0815,Node.js,Advanced
J0815,Content Strategy,Intermediate
J0815,SEO/SEM,Beginner
J0816,SCADA,Beginner
J0816,SEO/SEM,Beginner
J0816,Battery Management Systems,Intermediate
J0816,Solar PV Design,Intermediate
J0817,Node.js,Intermediate
J0817,Electric Powertrain,Beginner
J0817,Grid Integration,Advanced
J0817,C++,Intermediate
J0818,Data Structures,Beginner
J0818,React,Beginner
J0818,SAP EWM,Advanced
J0818,Microprocessors,Advanced
J0818,SCADA,Advanced
J0819,Node.js,Advanced
J0819,Digital Electronics,Advanced
J0819,SEO/SEM,Intermediate
J0820,Power BI,Intermediate
J0820,Microprocessors,Advanced
J0820,Digital Electronics,Advanced
J0820,AWS,Intermediate
J0821,React,Beginner
J0821,Predictive Maintenance,Advanced
J0821,Git,Intermediate
J0821,IoT Sensors,Intermediate
J0822,Power BI,Advanced
J0822,IoT Sensors,Advanced
J0822,Docker,Intermediate
J0822,Robotics Troubleshooting,Intermediate
J0823,Predictive Maintenance,Advanced
J0823,React,Advanced
J0823,Logistics Analytics,Intermediate
J0823,Quantum Computing Basics,Beginner
J0824,SQL,Intermediate
J0824,Robotics Troubleshooting,Intermediate
J0824,SCADA,Intermediate
J0825,SQL,Advanced
J0825,Power BI,Advanced
J0825,C++,Intermediate
J0825,Kubernetes,Advanced
J0826,Docker,Advanced
J0826,Node.js,Intermediate
J0826,Power BI,Beginner
J0826,Microprocessors,Advanced
J0826,IoT Sensors,Beginner
J0827,Logistics Analytics,Intermediate
J0827,Microprocessors,Intermediate
J0827,FastAPI,Intermediate
J0827,Content Strategy,Intermediate
J0827,Node.js,Advanced
J0828,Python,Beginner
J0828,Data Structures,Advanced
J0828,Battery Management Systems,Intermediate
J0828,Logistics Analytics,Advanced
J0828,Grid Integration,Intermediate
J0829,Inventory Management,Advanced
J0829,SEO/SEM,Beginner
J0829,Power BI,Advanced
J0830,Python,Advanced
J0830,Data Structures,Advanced
J0830,SQL,Intermediate
J0830,Microprocessors,Intermediate
J0830,Quantum Computing Basics,Advanced
J0831,Grid Integration,Intermediate
J0831,SCADA,Intermediate
J0831,IoT Sensors,Advanced
J0831,C++,Beginner
J0831,Git,Advanced
J0832,Predictive Maintenance,Beginner
J0832,Solar PV Design,Beginner
J0832,Power BI,Beginner
J0833,Node.js,Intermediate
J0833,Machine Learning,Advanced
J0833,Solar PV Design,Beginner
J0834,Git,Advanced
J0834,Quantum Computing Basics,Advanced
J0834,FastAPI,Beginner
J0835,Data Structures,Intermediate
J0835,Node.js,Beginner
J0835,SAP EWM,Advanced
J0835,SCADA,Advanced
J0836,Logistics Analytics,Advanced
J0836,Predictive Maintenance,Beginner
J0836,Kubernetes,Advanced
J0836,Power BI,Advanced
J0837,AWS,Beginner
J0837,Inventory Management,Advanced
J0837,Robotics Troubleshooting,Intermediate
J0837,Battery Management Systems,Beginner
J0838,Digital Electronics,Beginner
J0838,FastAPI,Beginner
J0838,Microprocessors,Advanced
J0838,Robotics Troubleshooting,Beginner
J0839,Data Structures,Beginner
J0839,Quantum Computing Basics,Beginner
J0839,Git,Beginner
J0839,Digital Electronics,Advanced
J0839,Solar PV Design,Beginner
J0840,C++,Beginner
J0840,SQL,Advanced
J0840,Grid Integration,Intermediate
J0840,SCADA,Beginner
J0841,Machine Learning,Intermediate
J0841,PLC Programming,Intermediate
J0841,Predictive Maintenance,Beginner
J0842,Battery Management Systems,Intermediate
J0842,Kubernetes,Beginner
J0842,Power BI,Advanced
J0842,Digital Electronics,Intermediate
J0843,Power BI,Intermediate
J0843,C++,Beginner
J0843,Solar PV Design,Beginner
J0843,AWS,Advanced
J0843,Machine Learning,Beginner
J0844,SEO/SEM,Beginner
J0844,IoT Sensors,Advanced
J0844,Power BI,Intermediate
J0844,C++,Beginner
J0845,FastAPI,Beginner
J0845,Python,Intermediate
J0845,Machine Learning,Intermediate
J0845,Quantum Computing Basics,Intermediate
J0846,C++,Advanced
J0846,Battery Management Systems,Advanced
J0846,React,Intermediate
J0847,Digital Electronics,Intermediate
J0847,Logistics Analytics,Advanced
J0847,SQL,Advanced
J0847,SAP EWM,Advanced
J0847,Solar PV Design,Beginner
J0848,Docker,Beginner
J0848,Digital Electronics,Advanced
J0848,FastAPI,Advanced
J0848,Content Strategy,Advanced
J0849,SQL,Intermediate
J0849,SAP EWM,Advanced
J0849,Git,Intermediate
J0850,Python,Advanced
J0850,Data Structures,Beginner
J0850,Power BI,Intermediate
J0851,PLC Programming,Advanced
J0851,Solar PV Design,Beginner
J0851,React,Intermediate
J0851,Node.js,Intermediate
J0851,Microprocessors,Beginner
J0852,Git,Advanced
J0852,Node.js,Beginner
J0852,SAP EWM,Advanced
J0853,Kubernetes,Intermediate
J0853,SQL,Beginner
J0853,Solar PV Design,Advanced
J0854,Data Structures,Advanced
J0854,Grid Integration,Advanced
J0854,Solar PV Design,Advanced
J0854,Python,Advanced
J0855,Electric Powertrain,Beginner
J0855,Logistics Analytics,Advanced
J0855,Quantum Computing Basics,Intermediate
J0855,IoT Sensors,Intermediate
J0856,Grid Integration,Intermediate
J0856,React,Advanced
J0856,Digital Electronics,Intermediate
J0857,Git,Advanced
J0857,AWS,Intermediate
J0857,Inventory Management,Intermediate
J0858,Machine Learning,Advanced
J0858,AWS,Advanced
J0858,Content Strategy,Beginner
J0858,Solar PV Design,Beginner
