job_id,district,company,role,salary,experience,description,date
J0784,Chhatrapati Sambhajinagar,Company_84,Full Stack Developer,772667,4 years,Sample job description,2026-09-01
J0785,Nashik,Company_6,Warehouse Manager,632005,4 years,Sample job description,2026-09-01
J0786,Nashik,Company_83,Data Analyst,704371,2 years,Sample job description,2026-09-01
J0787,Nashik,Company_81,Robotics Maintenance Tech,1189451,2 years,Sample job description,2026-09-01
J0788,Nagpur,Company_10,Supply Chain Coordinator,1402871,4 years,Sample job description,2026-09-01
J0789,Mumbai,Company_11,PLC Programmer,853307,4 years,Sample job description,2026-09-01
J0790,Pune,Company_77,Data Analyst,744344,2 years,Sample job description,2026-09-01
J0791,Pune,Company_99,Warehouse Manager,1060225,3 years,Sample job description,2026-09-01
J0792,Pune,Company_75,Digital Marketing Specialist,989080,4 years,Sample job description,2026-09-01
J0793,Nashik,Company_21,Warehouse Manager,501516,0 years,Sample job description,2026-09-01
J0794,Chhatrapati Sambhajinagar,Company_52,Robotics Maintenance Tech,678353,0 years,Sample job description,2026-09-01
J0795,Pune,Company_72,Warehouse Manager,613351,1 years,Sample job description,2026-09-01
J0796,Pune,Company_24,Solar Grid Engineer,822353,0 years,Sample job description,2026-09-01
J0797,Chhatrapati Sambhajinagar,Company_25,Full Stack Developer,1062481,2 years,Sample job description,2026-09-01
J0798,Mumbai,Company_72,Digital Marketing Specialist,317555,5 years,Sample job description,2026-09-01
J0799,Nagpur,Company_44,Solar Grid Engineer,601861,0 years,Sample job description,2026-09-01
J0800,Nashik,Company_38,EV Battery Technician,1176701,4 years,Sample job description,2026-09-01
J0801,Chhatrapati Sambhajinagar,Company_93,Warehouse Manager,1197255,4 years,Sample job description,2026-09-01
J0802,Chhatrapati Sambhajinagar,Company_42,EV Battery Technician,564413,0 years,Sample job description,2026-09-01
J0803,Mumbai,Company_85,PLC Programmer,815396,0 years,Sample job description,2026-09-01
J0804,Chhatrapati Sambhajinagar,Company_4,PLC Programmer,1156215,2 years,Sample job description,2026-09-01
J0805,Nashik,Company_72,Warehouse Manager,1127484,3 years,Sample job description,2026-09-01
J0806,Nashik,Company_36,Warehouse Manager,984610,0 years,Sample job description,2026-09-01
J0807,Nagpur,Company_14,Full Stack Developer,993795,0 years,Sample job description,2026-09-01
J0808,Nagpur,Company_17,Digital Marketing Specialist,509463,5 years,Sample job description,2026-09-01
J0809,Nashik,Company_1,Solar Grid Engineer,1176409,1 years,Sample job description,2026-09-01
J0810,Nashik,Company_49,EV Battery Technician,1260937,5 years,Sample job description,2026-09-01
J0811,Pune,Company_43,Digital Marketing Specialist,817239,3 years,Sample job description,2026-09-01
J0812,Nashik,Company_2,Digital Marketing Specialist,1188775,2 years,Sample job description,2026-09-01
J0813,Mumbai,Company_62,Full Stack Developer,981288,1 years,Sample job description,2026-09-01
J0814,Pune,Company_93,Solar Grid Engineer,815599,2 years,Sample job description,2026-09-01
J0815,Mumbai,Company_33,Solar Grid Engineer,639850,0 years,Sample job description,2026-09-01
J0816,Mumbai,Company_23,Solar Grid Engineer,373137,3 years,Sample job description,2026-09-01
J0817,Mumbai,Company_60,Cloud Architect,838718,5 years,Sample job description,2026-09-01
J0818,Nagpur,Company_73,Warehouse Manager,738164,4 years,Sample job description,2026-09-01
J0819,Pune,Company_48,Robotics Maintenance Tech,1424284,3 years,Sample job description,2026-09-01
J0820,Nashik,Company_43,Cloud Architect,1265065,2 years,Sample job description,2026-09-01
J0821,Pune,Company_37,Supply Chain Coordinator,1409407,3 years,Sample job description,2026-09-01
J0822,Nagpur,Company_54,Robotics Maintenance Tech,1376522,2 years,Sample job description,2026-09-01
J0823,Nagpur,Company_10,Solar Grid Engineer,1266148,4 years,Sample job description,2026-09-01
J0824,Nagpur,Company_41,PLC Programmer,555245,0 years,Sample job description,2026-09-01
J0825,Nashik,Company_43,PLC Programmer,1249000,0 years,Sample job description,2026-09-01
J0826,Nashik,Company_3,Data Analyst,837433,0 years,Sample job description,2026-09-01
J0827,Nagpur,Company_35,PLC Programmer,419135,1 years,Sample job description,2026-09-01
J0828,Nashik,Company_58,Digital Marketing Specialist,1377890,3 years,Sample job description,2026-09-01
J0829,Pune,Company_21,Robotics Maintenance Tech,1104820,4 years,Sample job description,2026-09-01
J0830,Mumbai,Company_69,Cloud Architect,1167336,5 years,Sample job description,2026-09-01
J0831,Chhatrapati Sambhajinagar,Company_44,Full Stack Developer,1396384,0 years,Sample job description,2026-09-01
J0832,Nashik,Company_39,Supply Chain Coordinator,745541,4 years,Sample job description,2026-09-01
J0833,Nagpur,Company_97,PLC Programmer,489450,3 years,Sample job description,2026-09-01
J0834,Pune,Company_75,Robotics Maintenance Tech,648684,0 years,Sample job description,2026-09-01
J0835,Nashik,Company_59,Supply Chain Coordinator,801270,1 years,Sample job description,2026-09-01
J0836,Nashik,Company_95,Solar Grid Engineer,879715,2 years,Sample job description,2026-09-01
J0837,Nagpur,Company_7,Solar Grid Engineer,990279,0 years,Sample job description,2026-09-01
J0838,Mumbai,Company_20,Supply Chain Coordinator,592728,2 years,Sample job description,2026-09-01
J0839,Nagpur,Company_24,PLC Programmer,1198418,3 years,Sample job description,2026-09-01
J0840,Mumbai,Company_5,Digital Marketing Specialist,304090,2 years,Sample job description,2026-09-01
J0841,Nagpur,Company_91,Warehouse Manager,761544,3 years,Sample job description,2026-09-01
J0842,Pune,Company_65,Full Stack Developer,1307230,2 years,Sample job description,2026-09-01
J0843,Mumbai,Company_33,Robotics Maintenance Tech,1400027,2 years,Sample job description,2026-09-01
J0844,Mumbai,Company_39,Data Analyst,1430520,4 years,Sample job description,2026-09-01
J0845,Pune,Company_40,EV Battery Technician,842750,1 years,Sample job description,2026-09-01
J0846,Nashik,Company_38,Cloud Architect,714602,2 years,Sample job description,2026-09-01
J0847,Nagpur,Company_11,Robotics Maintenance Tech,446361,5 years,Sample job description,2026-09-01
J0848,Pune,Company_96,Solar Grid Engineer,1075881,3 years,Sample job description,2026-09-01
J0849,Nagpur,Company_75,Robotics Maintenance Tech,1196293,2 years,Sample job description,2026-09-01
J0850,Chhatrapati Sambhajinagar,Company_76,Full Stack Developer,1395090,0 years,Sample job description,2026-09-01
J0851,Nagpur,Company_18,Solar Grid Engineer,409627,4 years,Sample job description,2026-09-01
J0852,Nashik,Company_58,Data Analyst,1309519,2 years,Sample job description,2026-09-01
J0853,Pune,Company_5,Supply Chain Coordinator,1024471,5 years,Sample job description,2026-09-01
J0854,Chhatrapati Sambhajinagar,Company_32,Solar Grid Engineer,799692,1 years,Sample job description,2026-09-01
J0855,Nashik,Company_17,Cloud Architect,943349,1 years,Sample job description,2026-09-01
J0856,Pune,Company_58,PLC Programmer,495229,0 years,Sample job description,2026-09-01
J0857,Chhatrapati Sambhajinagar,Company_26,PLC Programmer,637818,0 years,Sample job description,2026-09-01
J0858,Nashik,Company_83,Digital Marketing Specialist,608351,0 years,Sample job description,2026-09-01
J0859,Nashik,Company_12,Digital Marketing Specialist,355144,0 years,Sample job description,2026-09-01
J0860,Pune,Company_31,EV Battery Technician,1000873,0 years,Sample job description,2026-09-01
J0861,Mumbai,Company_25,Supply Chain Coordinator,1074906,5 years,Sample job description,2026-09-01
J0862,Pune,Company_85,Warehouse Manager,981349,2 years,Sample job description,2026-09-01
J0863,Mumbai,Company_24,Full Stack Developer,1151319,2 years,Sample job description,2026-09-01
J0864,Mumbai,Company_45,EV Battery Technician,341691,0 years,Sample job description,2026-09-01
J0865,Nashik,Company_93,Warehouse Manager,659769,2 years,Sample job description,2026-09-01
J0866,Nagpur,Company_64,Robotics Maintenance Tech,1071215,2 years,Sample job description,2026-09-01
J0867,Mumbai,Company_44,Data Analyst,1395537,4 years,Sample job description,2026-09-01
J0868,Chhatrapati Sambhajinagar,Company_86,Solar Grid Engineer,711298,1 years,Sample job description,2026-09-01
J0869,Pune,Company_73,Cloud Architect,861649,1 years,Sample job description,2026-09-01
J0870,Nagpur,Company_37,Full Stack Developer,1161590,3 years,Sample job description,2026-09-01
J0871,Pune,Company_86,Supply Chain Coordinator,943879,1 years,Sample job description,2026-09-01
J0872,Mumbai,Company_23,Warehouse Manager,1094420,4 years,Sample job description,2026-09-01
J0873,Mumbai,Company_49,Warehouse Manager,1228144,1 years,Sample job description,2026-09-01
J0874,Mumbai,Company_36,Supply Chain Coordinator,435013,0 years,Sample job description,2026-09-01
J0875,Chhatrapati Sambhajinagar,Company_42,Supply Chain Coordinator,828555,0 years,Sample job description,2026-09-01
J0876,Nagpur,Company_93,Data Analyst,1317272,5 years,Sample job description,2026-09-01
J0877,Mumbai,Company_10,EV Battery Technician,1127928,1 years,Sample job description,2026-09-01
J0878,Nashik,Company_79,Digital Marketing Specialist,814400,1 years,Sample job description,2026-09-01
J0879,Nagpur,Company_60,PLC Programmer,1318184,1 years,Sample job description,2026-09-01
J0880,Chhatrapati Sambhajinagar,Company_47,Cloud Architect,1440160,0 years,Sample job description,2026-09-01
J0881,Nashik,Company_77,Cloud Architect,1449541,3 years,Sample job description,2026-09-01
J0882,Pune,Company_88,EV Battery Technician,937442,3 years,Sample job description,2026-09-01
J0883,Chhatrapati Sambhajinagar,Company_98,Solar Grid Engineer,941199,1 years,Sample job description,2026-09-01
J0884,Nashik,Company_98,Supply Chain Coordinator,715691,1 years,Sample job description,2026-09-01
J0885,Nagpur,Company_77,EV Battery Technician,1155750,2 years,Sample job description,2026-09-01
J0886,Nashik,Company_35,Solar Grid Engineer,1261860,4 years,Sample job description,2026-09-01
J0887,Pune,Company_88,EV Battery Technician,835650,2 years,Sample job description,2026-09-01
J0888,Nagpur,Company_60,Supply Chain Coordinator,341314,2 years,Sample job description,2026-09-01
J0889,Chhatrapati Sambhajinagar,Company_89,Cloud Architect,924530,0 years,Sample job description,2026-09-01
J0890,Nashik,Company_50,PLC Programmer,856577,0 years,Sample job description,2026-09-01
J0891,Pune,Company_84,Data Analyst,1245241,4 years,Sample job description,2026-09-01
J0892,Nagpur,Company_66,EV Battery Technician,700073,1 years,Sample job description,2026-09-01
J0893,Nashik,Company_24,Supply Chain Coordinator,631412,1 years,Sample job description,2026-09-01
J0894,Mumbai,Company_52,Solar Grid Engineer,985913,5 years,Sample job description,2026-09-01
J0895,Pune,Company_40,Cloud Architect,1214481,0 years,Sample job description,2026-09-01
J0896,Nagpur,Company_38,EV Battery Technician,1210258,4 years,Sample job description,2026-09-01
J0897,Nashik,Company_71,Robotics Maintenance Tech,1314060,1 years,Sample job description,2026-09-01
J0898,Pune,Company_16,Supply Chain Coordinator,672101,3 years,Sample job description,2026-09-01
J0899,Nashik,Company_4,PLC Programmer,782307,5 years,Sample job description,2026-09-01
J0900,Chhatrapati Sambhajinagar,Company_18,PLC Programmer,336851,4 years,Sample job description,2026-09-01
J0901,Chhatrapati Sambhajinagar,Company_99,Warehouse Manager,1480443,3 years,Sample job description,2026-09-01
J0902,Pune,Company_76,Data Analyst,785262,4 years,Sample job description,2026-09-01
J0903,Nagpur,Company_85,Data Analyst,1020353,0 years,Sample job description,2026-09-01
J0904,Mumbai,Company_44,Solar Grid Engineer,449523,1 years,Sample job description,2026-09-01
J0905,Chhatrapati Sambhajinagar,Company_72,Cloud Architect,1096782,5 years,Sample job description,2026-09-01
J0906,Nashik,Company_20,Digital Marketing Specialist,1263204,5 years,Sample job description,2026-09-01
J0907,Nagpur,Company_30,Robotics Maintenance Tech,501731,0 years,Sample job description,2026-09-01
J0908,Mumbai,Company_85,Digital Marketing Specialist,301327,5 years,Sample job description,2026-09-01
J0909,Mumbai,Company_25,PLC Programmer,368294,2 years,Sample job description,2026-09-01
J0910,Chhatrapati Sambhajinagar,Company_60,Digital Marketing Specialist,438994,1 years,Sample job description,2026-09-01
J0911,Nagpur,Company_32,Supply Chain Coordinator,489778,3 years,Sample job description,2026-09-01
J0912,Nashik,Company_53,Cloud Architect,1304693,5 years,Sample job description,2026-09-01
J0913,Nashik,Company_15,Robotics Maintenance Tech,417906,3 years,Sample job description,2026-09-01
J0914,Pune,Company_70,Data Analyst,1366333,0 years,Sample job description,2026-09-01
J0915,Pune,Company_41,Solar Grid Engineer,913309,3 years,Sample job description,2026-09-01
J0916,Nagpur,Company_88,EV Battery Technician,839875,0 years,Sample job description,2026-09-01
J0917,Nashik,Company_36,Digital Marketing Specialist,383314,4 years,Sample job description,2026-09-01
J0918,Pune,Company_57,Warehouse Manager,1274738,1 years,Sample job description,2026-09-01
J0919,Nashik,Company_7,Solar Grid Engineer,1274058,4 years,Sample job description,2026-09-01
J0920,Nagpur,Company_54,Data Analyst,1033613,5 years,Sample job description,2026-09-01
J0921,Chhatrapati Sambhajinagar,Company_61,Supply Chain Coordinator,936558,5 years,Sample job description,2026-09-01
J0922,Nagpur,Company_52,Solar Grid Engineer,621141,4 years,Sample job description,2026-09-01
J0923,Chhatrapati Sambhajinagar,Company_16,Robotics Maintenance Tech,1158538,3 years,Sample job description,2026-09-01
J0924,Mumbai,Company_72,Digital Marketing Specialist,1090560,5 years,Sample job description,2026-09-01
J0925,Pune,Company_23,Full Stack Developer,787673,0 years,Sample job description,2026-09-01
J0926,Mumbai,Company_81,Warehouse Manager,887829,4 years,Sample job description,2026-09-01
J0927,Pune,Company_67,Full Stack Developer,1298246,4 years,Sample job description,2026-09-01
J0928,Chhatrapati Sambhajinagar,Company_65,EV Battery Technician,458106,3 years,Sample job description,2026-09-01
J0929,Nashik,Company_36,Data Analyst,1107652,4 years,Sample job description,2026-09-01
J0930,Nashik,Company_69,Data Analyst,540461,1 years,Sample job description,2026-09-01
J0931,Nashik,Company_51,Full Stack Developer,908719,2 years,Sample job description,2026-09-01
J0932,Mumbai,Company_78,Cloud Architect,388918,3 years,Sample job description,2026-09-01
J0933,Chhatrapati Sambhajinagar,Company_43,Cloud Architect,319443,0 years,Sample job description,2026-09-01
J0934,Nashik,Company_98,PLC Programmer,1072810,2 years,Sample job description,2026-09-01
J0935,Mumbai,Company_3,Full Stack Developer,1356824,4 years,Sample job description,2026-09-01
J0936,Nashik,Company_70,Cloud Architect,610813,1 years,Sample job description,2026-09-01
J0937,Pune,Company_87,Warehouse Manager,1074625,1 years,Sample job description,2026-09-01
J0938,Chhatrapati Sambhajinagar,Company_52,Warehouse Manager,660716,3 years,Sample job description,2026-09-01
J0939,Mumbai,Company_50,Warehouse Manager,1332118,1 years,Sample job description,2026-09-01
J0940,Chhatrapati Sambhajinagar,Company_62,Robotics Maintenance Tech,506345,2 years,Sample job description,2026-09-01
J0941,Pune,Company_74,EV Battery Technician,427924,3 years,Sample job description,2026-09-01
J0942,Nagpur,Company_39,Data Analyst,734282,1 years,Sample job description,2026-09-01
J0943,Nashik,Company_33,Digital Marketing Specialist,895929,2 years,Sample job description,2026-09-01
J0944,Nagpur,Company_87,Data Analyst,1498854,0 years,Sample job description,2026-09-01
J0945,Mumbai,Company_74,Cloud Architect,848416,0 years,Sample job description,2026-09-01
J0946,Nagpur,Company_26,Full Stack Developer,325655,0 years,Sample job description,2026-09-01
J0947,Pune,Company_17,Cloud Architect,855295,3 years,Sample job description,2026-09-01
J0948,Mumbai,Company_69,Robotics Maintenance Tech,1127129,0 years,Sample job description,2026-09-01
J0949,Mumbai,Company_12,Data Analyst,324853,4 years,Sample job description,2026-09-01
